country,player,position,club,age,jersey_number,squad_status,announcement_date,group,confederation,is_final_squad
México,"( 1989-09-26 ) September 26, 1989 (Aged 36)",Mediocampista,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 1990-02-10 ) February 10, 1990 (Aged 36)",Mediocampista,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 1990-06-17 ) June 17, 1990 (Aged 35)",Mediocampista,Unknown,26,89,Final,2026-05-26,A,CONCACAF,1
México,"( 1990-08-08 ) August 8, 1990 (Aged 35)",Mediocampista,Unknown,26,78,Final,2026-05-26,A,CONCACAF,1
México,"( 1990-09-16 ) September 16, 1990 (Aged 35)",Mediocampista,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 1990-10-28 ) October 28, 1990 (Aged 35)",Mediocampista,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-03-29 ) March 29, 1991 (Aged 35)",Mediocampista,Unknown,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-04-17 ) April 17, 1991 (Aged 35)",Mediocampista,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-06-15 ) June 15, 1991 (Aged 34)",Mediocampista,Unknown,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-06-21 ) June 21, 1991 (Aged 34)",Mediocampista,Unknown,26,30,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-06-28 ) June 28, 1991 (Aged 34)",Mediocampista,Unknown,26,36,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-07-12 ) July 12, 1991 (Aged 34)",Mediocampista,Minnesota United Fc,26,31,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-07-19 ) July 19, 1991 (Aged 34)",Mediocampista,Unknown,26,65,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-08-19 ) August 19, 1991 (Aged 34)",Mediocampista,Unknown,26,26,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-08-21 ) August 21, 1991 (Aged 34)",Mediocampista,Unknown,26,70,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-01-08 ) January 8, 1992 (Aged 34)",Mediocampista,Norwich City,26,56,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-02-23 ) February 23, 1992 (Aged 34)",Mediocampista,Manchester United,26,84,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-04-15 ) April 15, 1992 (Aged 34)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-06-12 ) June 12, 1992 (Aged 33)",Mediocampista,Toronto Fc,26,89,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-08-10 ) August 10, 1992 (Aged 33)",Mediocampista,Unknown,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-08-24 ) August 24, 1992 (Aged 33)",Mediocampista,Club Brugge,26,32,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-09-27 ) September 27, 1992 (Aged 33)",Mediocampista,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-12-04 ) December 4, 1992 (Aged 33)",Mediocampista,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-01-18 ) January 18, 1993 (Aged 33)",Mediocampista,Unknown,26,47,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-01-25 ) January 25, 1993 (Aged 33)",Mediocampista,Unknown,26,46,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-02-04 ) February 4, 1993 (Aged 33)",Mediocampista,Unknown,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-03-09 ) March 9, 1993 (Aged 33)",Mediocampista,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-06-13 ) June 13, 1993 (Aged 32)",Mediocampista,Unknown,26,56,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-07-24 ) July 24, 1993 (Aged 32)",Mediocampista,Unknown,26,40,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-07-25 ) July 25, 1993 (Aged 32)",Mediocampista,Unknown,26,72,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-08-11 ) August 11, 1993 (Aged 32)",Mediocampista,Unknown,26,98,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-09-06 ) September 6, 1993 (Aged 32)",Mediocampista,Unknown,26,67,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-09-30 ) September 30, 1993 (Aged 32)",Mediocampista,Unknown,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-10-16 ) October 16, 1993 (Aged 32)",Mediocampista,Unknown,26,37,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-10-23 ) October 23, 1993 (Aged 32)",Mediocampista,Unknown,26,31,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-11-11 ) November 11, 1993 (Aged 32)",Mediocampista,Unknown,26,16,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-11-23 ) November 23, 1993 (Aged 32)",Mediocampista,Unknown,26,53,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-01-27 ) January 27, 1994 (Aged 32)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-02-07 ) February 7, 1994 (Aged 32)",Mediocampista,Unknown,26,26,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-02-08 ) February 8, 1994 (Aged 32)",Mediocampista,Unknown,26,22,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-02-10 ) February 10, 1994 (Aged 32)",Mediocampista,Atlanta United Fc,26,75,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-03-16 ) March 16, 1994 (Aged 32)",Mediocampista,Unknown,26,29,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-03-17 ) March 17, 1994 (Aged 32)",Mediocampista,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-04-12 ) April 12, 1994 (Aged 32)",Mediocampista,Unknown,26,30,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-05-24 ) May 24, 1994 (Aged 32)",Mediocampista,Unknown,26,85,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-06-29 ) June 29, 1994 (Aged 31)",Mediocampista,Unknown,26,77,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-07-02 ) July 2, 1994 (Aged 31)",Mediocampista,Unknown,26,17,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-07-26 ) July 26, 1994 (Aged 31)",Mediocampista,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-08-10 ) August 10, 1994 (Aged 31)",Mediocampista,Manchester City,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-09-08 ) September 8, 1994 (Aged 31)",Mediocampista,Manchester United,26,87,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-09-10 ) September 10, 1994 (Aged 31)",Mediocampista,Unknown,26,51,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-09-17 ) September 17, 1994 (Aged 31)",Mediocampista,Unknown,26,17,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-10-17 ) October 17, 1994 (Aged 31)",Mediocampista,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-10-18 ) October 18, 1994 (Aged 31)",Mediocampista,Unknown,26,85,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-10-25 ) October 25, 1994 (Aged 31)",Mediocampista,Unknown,26,64,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-11-10 ) November 10, 1994 (Aged 31)",Mediocampista,Unknown,26,72,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-12-20 ) December 20, 1994 (Aged 31)",Mediocampista,Unknown,26,23,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-01-02 ) January 2, 1995 (Aged 31)",Mediocampista,Unknown,26,16,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-01-11 ) January 11, 1995 (Aged 31)",Mediocampista,Unknown,26,32,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-02-06 ) February 6, 1995 (Aged 31)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-02-08 ) February 8, 1995 (Aged 31)",Mediocampista,Unknown,26,6,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-02-09 ) February 9, 1995 (Aged 31)",Mediocampista,Unknown,26,83,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-02-22 ) February 22, 1995 (Aged 31)",Mediocampista,Unknown,26,66,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-02-27 ) February 27, 1995 (Aged 31)",Mediocampista,West Ham United,26,89,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-04-03 ) April 3, 1995 (Aged 31)",Mediocampista,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-05-09 ) May 9, 1995 (Aged 31)",Mediocampista,Unknown,26,54,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-05-10 ) May 10, 1995 (Aged 31)",Mediocampista,Unknown,26,81,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-06-03 ) June 3, 1995 (Aged 31)",Mediocampista,Seattle Sounders Fc,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-06-05 ) June 5, 1995 (Aged 31)",Mediocampista,Unknown,26,61,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-06-12 ) June 12, 1995 (Aged 30)",Mediocampista,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-06-21 ) June 21, 1995 (Aged 30)",Mediocampista,Unknown,26,16,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-08-07 ) August 7, 1995 (Aged 30)",Mediocampista,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-10-17 ) October 17, 1995 (Aged 30)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-12-03 ) December 3, 1995 (Aged 30)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-12-10 ) December 10, 1995 (Aged 30)",Mediocampista,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-12-29 ) December 29, 1995 (Aged 30)",Mediocampista,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-01-11 ) January 11, 1996 (Aged 30)",Mediocampista,Unknown,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-01-15 ) January 15, 1996 (Aged 30)",Mediocampista,Unknown,26,43,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-01-26 ) January 26, 1996 (Aged 30)",Mediocampista,Unknown,26,77,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-01-28 ) January 28, 1996 (Aged 30)",Mediocampista,Unknown,26,55,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-02-13 ) February 13, 1996 (Aged 30)",Mediocampista,Unknown,26,71,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-03-24 ) March 24, 1996 (Aged 30)",Mediocampista,Unknown,26,90,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-04-03 ) April 3, 1996 (Aged 30)",Mediocampista,Unknown,26,41,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-04-06 ) April 6, 1996 (Aged 30)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-04-09 ) April 9, 1996 (Aged 30)",Mediocampista,Unknown,26,65,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-05-05 ) May 5, 1996 (Aged 30)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-05-22 ) May 22, 1996 (Aged 30)",Mediocampista,Vancouver Whitecaps Fc,26,32,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-05-29 ) May 29, 1996 (Aged 30)",Mediocampista,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-06-12 ) June 12, 1996 (Aged 29)",Mediocampista,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-06-22 ) June 22, 1996 (Aged 29)",Mediocampista,Manchester City,26,61,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-08-05 ) August 5, 1996 (Aged 29)",Mediocampista,Unknown,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-08-12 ) August 12, 1996 (Aged 29)",Mediocampista,Unknown,26,56,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-08-16 ) August 16, 1996 (Aged 29)",Mediocampista,Unknown,26,37,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-08-21 ) August 21, 1996 (Aged 29)",Mediocampista,Unknown,26,73,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-09-20 ) September 20, 1996 (Aged 29)",Mediocampista,Unknown,26,71,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-10-01 ) October 1, 1996 (Aged 29)",Mediocampista,Unknown,26,81,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-10-09 ) October 9, 1996 (Aged 29)",Mediocampista,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-10-13 ) October 13, 1996 (Aged 29)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-10-22 ) October 22, 1996 (Aged 29)",Mediocampista,Unknown,26,49,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-10-23 ) October 23, 1996 (Aged 29)",Mediocampista,Unknown,26,37,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-10-27 ) October 27, 1996 (Aged 29)",Mediocampista,Unknown,26,20,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-11-20 ) November 20, 1996 (Aged 29)",Mediocampista,Unknown,26,6,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-12-08 ) December 8, 1996 (Aged 29)",Mediocampista,Unknown,26,69,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-12-19 ) December 19, 1996 (Aged 29)",Mediocampista,Unknown,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-12-21 ) December 21, 1996 (Aged 29)",Mediocampista,Los Angeles Fc,26,54,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-12-25 ) December 25, 1996 (Aged 29)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-01-03 ) January 3, 1997 (Aged 29)",Mediocampista,Unknown,26,67,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-01-06 ) January 6, 1997 (Aged 29)",Mediocampista,Unknown,26,20,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-01-24 ) January 24, 1997 (Aged 29)",Mediocampista,Unknown,26,51,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-02-06 ) February 6, 1997 (Aged 29)",Mediocampista,Unknown,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-02-20 ) February 20, 1997 (Aged 29)",Mediocampista,Unknown,26,3,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-02-28 ) February 28, 1997 (Aged 29)",Mediocampista,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-03-08 ) March 8, 1997 (Aged 29)",Mediocampista,Hull City,26,34,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-03-13 ) March 13, 1997 (Aged 29)",Mediocampista,Unknown,26,65,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-03-17 ) March 17, 1997 (Aged 29)",Mediocampista,Birmingham City,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-04-09 ) April 9, 1997 (Aged 29)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-04-27 ) April 27, 1997 (Aged 29)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-05-07 ) May 7, 1997 (Aged 29)",Mediocampista,Unknown,26,83,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-05-24 ) May 24, 1997 (Aged 29)",Mediocampista,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-05-27 ) May 27, 1997 (Aged 29)",Mediocampista,Unknown,26,20,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-07-27 ) July 27, 1997 (Aged 28)",Mediocampista,Unknown,26,49,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-08-07 ) August 7, 1997 (Aged 28)",Mediocampista,Unknown,26,47,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-08-27 ) August 27, 1997 (Aged 28)",Mediocampista,Unknown,26,61,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-09-20 ) September 20, 1997 (Aged 28)",Mediocampista,Unknown,26,16,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-09-21 ) September 21, 1997 (Aged 28)",Mediocampista,Unknown,26,36,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-09-28 ) September 28, 1997 (Aged 28)",Mediocampista,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-10-04 ) October 4, 1997 (Aged 28)",Mediocampista,Unknown,26,61,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-10-24 ) October 24, 1997 (Aged 28)",Mediocampista,Unknown,26,96,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-11-16 ) November 16, 1997 (Aged 28)",Mediocampista,Newcastle United,26,41,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-11-24 ) November 24, 1997 (Aged 28)",Mediocampista,Unknown,26,6,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-12-02 ) December 2, 1997 (Aged 28)",Mediocampista,Unknown,26,57,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-01-11 ) January 11, 1998 (Aged 28)",Mediocampista,Unknown,26,28,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-01-16 ) January 16, 1998 (Aged 28)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-02-03 ) February 3, 1998 (Aged 28)",Mediocampista,Unknown,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-02-20 ) February 20, 1998 (Aged 28)",Mediocampista,Unknown,26,27,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-02-22 ) February 22, 1998 (Aged 28)",Mediocampista,Unknown,26,18,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-03-09 ) March 9, 1998 (Aged 28)",Mediocampista,Unknown,26,33,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-03-11 ) March 11, 1998 (Aged 28)",Mediocampista,Fc Cincinnati,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-03-12 ) March 12, 1998 (Aged 28)",Mediocampista,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-05-22 ) May 22, 1998 (Aged 28)",Mediocampista,Unknown,26,18,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-05-25 ) May 25, 1998 (Aged 28)",Mediocampista,Unknown,26,22,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-06-03 ) June 3, 1998 (Aged 28)",Mediocampista,Unknown,26,41,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-06-16 ) June 16, 1998 (Aged 27)",Mediocampista,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-06-19 ) June 19, 1998 (Aged 27)",Mediocampista,Unknown,26,67,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-06-24 ) June 24, 1998 (Aged 27)",Mediocampista,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-06-27 ) June 27, 1998 (Aged 27)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-06-28 ) June 28, 1998 (Aged 27)",Mediocampista,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-08-28 ) August 28, 1998 (Aged 27)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-09-01 ) September 1, 1998 (Aged 27)",Mediocampista,Unknown,26,17,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-09-07 ) September 7, 1998 (Aged 27)",Mediocampista,Unknown,26,66,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-09-10 ) September 10, 1998 (Aged 27)",Mediocampista,Leeds United,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-09-12 ) September 12, 1998 (Aged 27)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-10-05 ) October 5, 1998 (Aged 27)",Mediocampista,Unknown,26,38,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-12-17 ) December 17, 1998 (Aged 27)",Mediocampista,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-12-19 ) December 19, 1998 (Aged 27)",Mediocampista,Unknown,26,41,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-12-20 ) December 20, 1998 (Aged 27)",Mediocampista,Unknown,26,35,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-12-24 ) December 24, 1998 (Aged 27)",Mediocampista,Unknown,26,44,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-01-01 ) January 1, 1999 (Aged 27)",Mediocampista,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-01-05 ) January 5, 1999 (Aged 27)",Mediocampista,Unknown,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-01-24 ) January 24, 1999 (Aged 27)",Mediocampista,Unknown,26,40,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-01-26 ) January 26, 1999 (Aged 27)",Mediocampista,Unknown,26,31,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-02-02 ) February 2, 1999 (Aged 27)",Mediocampista,Unknown,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-02-07 ) February 7, 1999 (Aged 27)",Mediocampista,Los Angeles Fc,26,22,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-02-08 ) February 8, 1999 (Aged 27)",Mediocampista,Unknown,26,58,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-02-14 ) February 14, 1999 (Aged 27)",Mediocampista,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-02-20 ) February 20, 1999 (Aged 27)",Mediocampista,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-03-03 ) March 3, 1999 (Aged 27)",Mediocampista,Unknown,26,27,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-03-13 ) March 13, 1999 (Aged 27)",Mediocampista,Unknown,26,18,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-03-23 ) March 23, 1999 (Aged 27)",Mediocampista,Unknown,26,45,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-04-02 ) April 2, 1999 (Aged 27)",Mediocampista,Unknown,26,23,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-04-27 ) April 27, 1999 (Aged 27)",Mediocampista,Unknown,26,6,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-04-30 ) April 30, 1999 (Aged 27)",Mediocampista,Unknown,26,20,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-05-07 ) May 7, 1999 (Aged 27)",Mediocampista,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-05-13 ) May 13, 1999 (Aged 27)",Mediocampista,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-05-31 ) May 31, 1999 (Aged 27)",Mediocampista,Unknown,26,33,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-07-04 ) July 4, 1999 (Aged 26)",Mediocampista,Unknown,26,30,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-08-01 ) August 1, 1999 (Aged 26)",Mediocampista,Unknown,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-08-19 ) August 19, 1999 (Aged 26)",Mediocampista,Unknown,26,26,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-08-24 ) August 24, 1999 (Aged 26)",Mediocampista,Unknown,26,23,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-08-31 ) August 31, 1999 (Aged 26)",Mediocampista,Unknown,26,28,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-09-19 ) September 19, 1999 (Aged 26)",Mediocampista,Unknown,26,42,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-09-27 ) September 27, 1999 (Aged 26)",Mediocampista,Unknown,26,38,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-10-03 ) October 3, 1999 (Aged 26)",Mediocampista,Durban City,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-10-12 ) October 12, 1999 (Aged 26)",Mediocampista,Unknown,26,23,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-10-28 ) October 28, 1999 (Aged 26)",Mediocampista,Unknown,26,3,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-11-11 ) November 11, 1999 (Aged 26)",Mediocampista,Unknown,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-11-26 ) November 26, 1999 (Aged 26)",Mediocampista,Los Angeles Fc,26,31,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-12-29 ) December 29, 1999 (Aged 26)",Mediocampista,Unknown,26,17,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-01-27 ) January 27, 2000 (Aged 26)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-02-03 ) February 3, 2000 (Aged 26)",Mediocampista,Minnesota United Fc,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-02-13 ) February 13, 2000 (Aged 26)",Mediocampista,Unknown,26,37,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-03-06 ) March 6, 2000 (Aged 26)",Mediocampista,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-04-19 ) April 19, 2000 (Aged 26)",Mediocampista,Unknown,26,47,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-04-24 ) April 24, 2000 (Aged 26)",Mediocampista,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-05-01 ) May 1, 2000 (Aged 26)",Mediocampista,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-05-08 ) May 8, 2000 (Aged 26)",Mediocampista,Unknown,26,23,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-05-20 ) May 20, 2000 (Aged 26)",Mediocampista,Unknown,26,28,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-06-02 ) June 2, 2000 (Aged 26)",Mediocampista,Unknown,26,30,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-06-09 ) June 9, 2000 (Aged 26)",Mediocampista,Unknown,26,33,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-06-21 ) June 21, 2000 (Aged 25)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-07-27 ) July 27, 2000 (Aged 25)",Mediocampista,Orlando City Sc,26,16,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-07-28 ) July 28, 2000 (Aged 25)",Mediocampista,Unknown,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-07-29 ) July 29, 2000 (Aged 25)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-09-04 ) September 4, 2000 (Aged 25)",Mediocampista,Unknown,26,3,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-09-29 ) September 29, 2000 (Aged 25)",Mediocampista,Unknown,26,24,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-10-10 ) October 10, 2000 (Aged 25)",Mediocampista,Norwich City,26,24,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-10-26 ) October 26, 2000 (Aged 25)",Mediocampista,Unknown,26,17,Final,2026-05-26,A,CONCACAF,1
