date,home_team,away_team,home_score,away_score,tournament,country,city,neutral,confederation,world_cup_cycle
2023-06-14,Uzbekistan,Turkmenistan,2.0,0.0,CAFA Nations Cup,Uzbekistan,Tashkent,False,CAF,2026
2023-06-14,Guinea-Bissau,São Tomé and Príncipe,1.0,0.0,African Cup of Nations qualification,Guinea-Bissau,Bissau,False,Unknown,2026
2023-06-14,Oman,Tajikistan,1.0,1.0,CAFA Nations Cup,Uzbekistan,Tashkent,True,CAF,2026
2023-06-14,Malaysia,Solomon Islands,4.0,1.0,Friendly,Malaysia,Terengganu,False,Unknown,2026
2023-06-14,Uruguay,Nicaragua,4.0,1.0,Friendly,Uruguay,Montevideo,False,CONMEBOL,2026
2023-06-14,Mozambique,Malawi,1.0,1.0,Friendly,Mozambique,Maputo,False,Unknown,2026
2023-06-14,South Sudan,Gambia,2.0,3.0,African Cup of Nations qualification,Egypt,Ismailia,True,CAF,2026
2023-06-14,Indonesia,Palestine,0.0,0.0,Friendly,Indonesia,Surabaya,False,Unknown,2026
2023-06-14,DR Congo,Uganda,1.0,0.0,Friendly,Cameroon,Douala,True,CAF,2026
2023-06-14,Netherlands,Croatia,2.0,4.0,UEFA Nations League,Netherlands,Rotterdam,False,UEFA,2026
2023-06-15,Japan,El Salvador,6.0,0.0,Friendly,Japan,Toyota,False,AFC,2026
2023-06-15,Jamaica,Qatar,1.0,2.0,Friendly,Austria,Ritzing,True,UEFA,2026
2023-06-15,Spain,Italy,2.0,1.0,UEFA Nations League,Netherlands,Enschede,True,UEFA,2026
2023-06-15,Philippines,Nepal,1.0,0.0,Friendly,Philippines,Manila,False,Unknown,2026
2023-06-15,Honduras,Venezuela,0.0,1.0,Friendly,United States,"Washington, D.C.",True,CONCACAF,2026
2023-06-15,Vietnam,Hong Kong,1.0,0.0,Friendly,Vietnam,Haiphong,False,Unknown,2026
2023-06-15,Cambodia,Bangladesh,0.0,1.0,Friendly,Cambodia,Phnom Penh,False,Unknown,2026
2023-06-15,Argentina,Australia,2.0,0.0,Friendly,China PR,Beijing,True,Unknown,2026
2023-06-15,United States,Mexico,3.0,0.0,CONCACAF Nations League,United States,Las Vegas,False,CONCACAF,2026
2023-06-15,Costa Rica,Guatemala,0.0,1.0,Friendly,United States,Carson,True,CONCACAF,2026
2023-06-15,Panama,Canada,0.0,2.0,CONCACAF Nations League,United States,Las Vegas,True,CONCACAF,2026
2023-06-16,Malta,England,0.0,4.0,UEFA Euro qualification,Malta,Ta' Qali,False,UEFA,2026
2023-06-16,North Macedonia,Ukraine,2.0,3.0,UEFA Euro qualification,North Macedonia,Skopje,False,UEFA,2026
2023-06-16,Latvia,Turkey,2.0,3.0,UEFA Euro qualification,Latvia,Riga,False,UEFA,2026
2023-06-16,Finland,Slovenia,2.0,0.0,UEFA Euro qualification,Finland,Helsinki,False,UEFA,2026
2023-06-16,Denmark,Northern Ireland,1.0,0.0,UEFA Euro qualification,Denmark,Copenhagen,False,UEFA,2026
2023-06-16,Andorra,Switzerland,1.0,2.0,UEFA Euro qualification,Andorra,Andorra la Vella,False,UEFA,2026
2023-06-16,Greece,Republic of Ireland,2.0,1.0,UEFA Euro qualification,Greece,Athens,False,UEFA,2026
2023-06-16,Belarus,Israel,1.0,2.0,UEFA Euro qualification,Hungary,Budapest,True,UEFA,2026
2023-06-16,Kosovo,Romania,0.0,0.0,UEFA Euro qualification,Kosovo,Pristina,False,UEFA,2026
2023-06-16,Kyrgyzstan,Iran,1.0,5.0,CAFA Nations Cup,Kyrgyzstan,Bishkek,False,CAF,2026
2023-06-16,San Marino,Kazakhstan,0.0,3.0,UEFA Euro qualification,Italy,Parma,True,UEFA,2026
2023-06-16,Gibraltar,France,0.0,3.0,UEFA Euro qualification,Portugal,Faro-Loulé,True,UEFA,2026
2023-06-16,Wales,Armenia,2.0,4.0,UEFA Euro qualification,Wales,Cardiff,False,UEFA,2026
2023-06-16,Singapore,Papua New Guinea,2.0,2.0,Friendly,Singapore,Kallang,False,Unknown,2026
2023-06-16,Sweden,New Zealand,4.0,1.0,Friendly,Sweden,Stockholm,False,Unknown,2026
2023-06-16,Antigua and Barbuda,Guadeloupe,0.0,5.0,Gold Cup qualification,United States,Fort Lauderdale,True,CONCACAF,2026
2023-06-16,Martinique,Saint Lucia,3.0,1.0,Gold Cup qualification,United States,Fort Lauderdale,True,CONCACAF,2026
2023-06-16,Curaçao,Saint Kitts and Nevis,1.0,1.0,Gold Cup qualification,United States,Fort Lauderdale,True,CONCACAF,2026
2023-06-16,China PR,Myanmar,4.0,0.0,Friendly,China PR,Dalian,False,Unknown,2026
2023-06-16,Chile,Dominican Republic,5.0,0.0,Friendly,Chile,Viña del Mar,False,CONMEBOL,2026
2023-06-16,Colombia,Iraq,1.0,0.0,Friendly,Spain,Valencia,True,UEFA,2026
2023-06-16,South Korea,Peru,0.0,1.0,Friendly,South Korea,Busan,False,AFC,2026
2023-06-16,Poland,Germany,1.0,0.0,Friendly,Poland,Warsaw,False,UEFA,2026
2023-06-16,Serbia,Jordan,3.0,2.0,Friendly,Austria,Vienna,True,UEFA,2026
2023-06-16,Taiwan,Thailand,2.0,2.0,Friendly,Taiwan,Kaohsiung,False,Unknown,2026
2023-06-17,Djibouti,Pakistan,3.0,1.0,Mauritius Four Nations Cup,Mauritius,Saint Pierre,True,Unknown,2026
2023-06-17,Ticino,Raetia,1.0,8.0,CONIFA World Football Cup qualification,Switzerland,Tenero-Contra,False,UEFA,2026
2023-06-17,Turkmenistan,Oman,0.0,2.0,CAFA Nations Cup,Uzbekistan,Tashkent,True,CAF,2026
2023-06-17,Uzbekistan,Tajikistan,5.0,1.0,CAFA Nations Cup,Uzbekistan,Tashkent,False,CAF,2026
2023-06-17,Central African Republic,Angola,1.0,2.0,African Cup of Nations qualification,Cameroon,Douala,True,CAF,2026
2023-06-17,South Africa,Morocco,2.0,1.0,African Cup of Nations qualification,South Africa,Johannesburg,False,CAF,2026
2023-06-17,Lesotho,Comoros,0.0,1.0,African Cup of Nations qualification,South Africa,Johannesburg,True,CAF,2026
2023-06-17,Equatorial Guinea,Tunisia,1.0,0.0,African Cup of Nations qualification,Equatorial Guinea,Malabo,False,Unknown,2026
2023-06-17,Benin,Senegal,1.0,1.0,African Cup of Nations qualification,Benin,Cotonou,False,Unknown,2026
2023-06-17,Botswana,Libya,1.0,0.0,African Cup of Nations qualification,Botswana,Francistown,False,Unknown,2026
2023-06-17,Portugal,Bosnia and Herzegovina,3.0,0.0,UEFA Euro qualification,Portugal,Lisbon,False,UEFA,2026
2023-06-17,Zambia,Ivory Coast,3.0,0.0,African Cup of Nations qualification,Zambia,Ndola,False,Unknown,2026
2023-06-17,Iceland,Slovakia,1.0,2.0,UEFA Euro qualification,Iceland,Reykjavík,False,UEFA,2026
2023-06-17,French Guiana,Sint Maarten,4.0,1.0,Gold Cup qualification,United States,Fort Lauderdale,True,CONCACAF,2026
2023-06-17,Montenegro,Hungary,0.0,0.0,UEFA Euro qualification,Montenegro,Podgorica,False,UEFA,2026
2023-06-17,Guyana,Grenada,1.0,1.0,Gold Cup qualification,United States,Fort Lauderdale,True,CONCACAF,2026
2023-06-17,Luxembourg,Liechtenstein,2.0,0.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,UEFA,2026
2023-06-17,Brazil,Guinea,4.0,1.0,Friendly,Spain,Barcelona,True,UEFA,2026
2023-06-17,Ecuador,Bolivia,1.0,0.0,Friendly,United States,Harrison,True,CONCACAF,2026
2023-06-17,Norway,Scotland,1.0,2.0,UEFA Euro qualification,Norway,Oslo,False,UEFA,2026
2023-06-17,Suriname,Puerto Rico,0.0,0.0,Gold Cup qualification,United States,Fort Lauderdale,True,CONCACAF,2026
2023-06-17,Faroe Islands,Czech Republic,0.0,3.0,UEFA Euro qualification,Faroe Islands,Tórshavn,False,UEFA,2026
2023-06-17,Albania,Moldova,2.0,0.0,UEFA Euro qualification,Albania,Tirana,False,UEFA,2026
2023-06-17,Azerbaijan,Estonia,1.0,1.0,UEFA Euro qualification,Azerbaijan,Baku,False,UEFA,2026
2023-06-17,Belgium,Austria,1.0,1.0,UEFA Euro qualification,Belgium,Brussels,False,UEFA,2026
2023-06-17,Lithuania,Bulgaria,1.0,1.0,UEFA Euro qualification,Lithuania,Kaunas,False,UEFA,2026
2023-06-17,Cyprus,Georgia,1.0,2.0,UEFA Euro qualification,Cyprus,Larnaca,False,UEFA,2026
2023-06-18,Cape Verde,Burkina Faso,3.0,1.0,African Cup of Nations qualification,Cape Verde,Praia,False,Unknown,2026
2023-06-18,Gabon,DR Congo,0.0,2.0,African Cup of Nations qualification,Gabon,Franceville,False,Unknown,2026
2023-06-18,Congo,Mali,0.0,2.0,African Cup of Nations qualification,Congo,Brazzaville,False,Unknown,2026
2023-06-18,Uganda,Algeria,1.0,2.0,African Cup of Nations qualification,Cameroon,Douala,True,CAF,2026
2023-06-18,Tanzania,Niger,1.0,0.0,African Cup of Nations qualification,Tanzania,Dar es Salaam,False,Unknown,2026
2023-06-18,Rwanda,Mozambique,0.0,2.0,African Cup of Nations qualification,Rwanda,Butare,False,Unknown,2026
2023-06-18,Madagascar,Ghana,0.0,0.0,African Cup of Nations qualification,Madagascar,Antananarivo,False,Unknown,2026
2023-06-18,Eswatini,Togo,0.0,2.0,African Cup of Nations qualification,South Africa,Mbombela,True,CAF,2026
2023-06-18,Sierra Leone,Nigeria,2.0,3.0,African Cup of Nations qualification,Liberia,Monrovia,True,Unknown,2026
2023-06-18,Paraguay,Nicaragua,2.0,0.0,Friendly,Paraguay,Asunción,False,CONMEBOL,2026
2023-06-18,Croatia,Spain,0.0,0.0,UEFA Nations League,Netherlands,Rotterdam,True,UEFA,2026
2023-06-18,Netherlands,Italy,2.0,3.0,UEFA Nations League,Netherlands,Enschede,False,UEFA,2026
2023-06-18,Singapore,Solomon Islands,1.0,1.0,Friendly,Singapore,Kallang,False,Unknown,2026
2023-06-18,Guatemala,Venezuela,0.0,1.0,Friendly,United States,East Hartford,True,CONCACAF,2026
2023-06-18,Egypt,South Sudan,3.0,0.0,Friendly,Egypt,Cairo,False,CAF,2026
2023-06-18,United States,Canada,2.0,0.0,CONCACAF Nations League,United States,Las Vegas,False,CONCACAF,2026
2023-06-18,Panama,Mexico,0.0,1.0,CONCACAF Nations League,United States,Las Vegas,True,CONCACAF,2026
2023-06-18,Mauritius,Kenya,1.0,0.0,Mauritius Four Nations Cup,Mauritius,Saint Pierre,False,Unknown,2026
2023-06-19,Israel,Andorra,2.0,1.0,UEFA Euro qualification,Israel,Jerusalem,False,UEFA,2026
2023-06-19,Switzerland,Romania,2.0,2.0,UEFA Euro qualification,Switzerland,Lucerne,False,UEFA,2026
2023-06-19,Belarus,Kosovo,2.0,1.0,UEFA Euro qualification,Hungary,Budapest,True,UEFA,2026
2023-06-19,Slovenia,Denmark,1.0,1.0,UEFA Euro qualification,Slovenia,Ljubljana,False,UEFA,2026
2023-06-19,Northern Ireland,Kazakhstan,0.0,1.0,UEFA Euro qualification,Northern Ireland,Belfast,False,UEFA,2026
2023-06-19,Turkey,Wales,2.0,0.0,UEFA Euro qualification,Turkey,Samsun,False,UEFA,2026
2023-06-19,Armenia,Latvia,2.0,1.0,UEFA Euro qualification,Armenia,Yerevan,False,UEFA,2026
2023-06-19,England,North Macedonia,7.0,0.0,UEFA Euro qualification,England,Manchester,False,UEFA,2026
2023-06-19,Finland,San Marino,6.0,0.0,UEFA Euro qualification,Finland,Helsinki,False,UEFA,2026
2023-06-19,France,Greece,1.0,0.0,UEFA Euro qualification,France,Paris,False,UEFA,2026
2023-06-19,Republic of Ireland,Gibraltar,3.0,0.0,UEFA Euro qualification,Republic of Ireland,Dublin,False,UEFA,2026
2023-06-19,Philippines,Taiwan,2.0,3.0,Friendly,Philippines,Manila,False,Unknown,2026
2023-06-19,Macau,Myanmar,0.0,2.0,Friendly,China PR,Dalian,True,Unknown,2026
2023-06-19,Jamaica,Jordan,1.0,2.0,Friendly,Austria,Wiener Neustadt,True,UEFA,2026
2023-06-19,Indonesia,Argentina,0.0,2.0,Friendly,Indonesia,Jakarta,False,Unknown,2026
2023-06-19,Hong Kong,Thailand,0.0,1.0,Friendly,Hong Kong,Hong Kong,False,Unknown,2026
2023-06-19,Ukraine,Malta,1.0,0.0,UEFA Euro qualification,Slovakia,Trnava,True,UEFA,2026
2023-06-20,Faroe Islands,Albania,1.0,3.0,UEFA Euro qualification,Faroe Islands,Tórshavn,False,UEFA,2026
2023-06-20,Moldova,Poland,3.0,2.0,UEFA Euro qualification,Moldova,Chișinău,False,UEFA,2026
2023-06-20,Austria,Sweden,2.0,0.0,UEFA Euro qualification,Austria,Vienna,False,UEFA,2026
2023-06-20,Estonia,Belgium,0.0,3.0,UEFA Euro qualification,Estonia,Tallinn,False,UEFA,2026
2023-06-20,Hungary,Lithuania,2.0,0.0,UEFA Euro qualification,Hungary,Budapest,False,UEFA,2026
2023-06-20,Bulgaria,Serbia,1.0,1.0,UEFA Euro qualification,Bulgaria,Razgrad,False,UEFA,2026
2023-06-20,Kyrgyzstan,Oman,0.0,1.0,CAFA Nations Cup,Uzbekistan,Tashkent,True,CAF,2026
2023-06-20,Bosnia and Herzegovina,Luxembourg,0.0,2.0,UEFA Euro qualification,Bosnia and Herzegovina,Zenica,False,UEFA,2026
2023-06-20,Liechtenstein,Slovakia,0.0,1.0,UEFA Euro qualification,Liechtenstein,Vaduz,False,UEFA,2026
2023-06-20,Uzbekistan,Iran,0.0,1.0,CAFA Nations Cup,Uzbekistan,Tashkent,False,CAF,2026
2023-06-20,Burundi,Namibia,3.0,2.0,African Cup of Nations qualification,Tanzania,Dar es Salaam,True,Unknown,2026
2023-06-20,Ethiopia,Malawi,0.0,0.0,African Cup of Nations qualification,Mozambique,Maputo,True,Unknown,2026
2023-06-20,Norway,Cyprus,3.0,1.0,UEFA Euro qualification,Norway,Oslo,False,UEFA,2026
2023-06-20,Iceland,Portugal,0.0,1.0,UEFA Euro qualification,Iceland,Reykjavík,False,UEFA,2026
2023-06-20,Scotland,Georgia,2.0,0.0,UEFA Euro qualification,Scotland,Glasgow,False,UEFA,2026
2023-06-20,Sudan,Mauritania,0.0,3.0,African Cup of Nations qualification,Morocco,Agadir,True,CAF,2026
2023-06-20,Uruguay,Cuba,2.0,0.0,Friendly,Uruguay,Montevideo,False,CONMEBOL,2026
2023-06-20,Guadeloupe,Guyana,2.0,0.0,Gold Cup qualification,United States,Fort Lauderdale,True,CONCACAF,2026
2023-06-20,Martinique,Puerto Rico,2.0,0.0,Gold Cup qualification,United States,Fort Lauderdale,True,CONCACAF,2026
2023-06-20,Saint Kitts and Nevis,French Guiana,1.0,1.0,Gold Cup qualification,United States,Fort Lauderdale,True,CONCACAF,2026
2023-06-20,Algeria,Tunisia,1.0,1.0,Friendly,Algeria,Annaba,False,CAF,2026
2023-06-20,Bolivia,Chile,0.0,0.0,Friendly,Bolivia,Santa Cruz,False,CONMEBOL,2026
2023-06-20,Brazil,Senegal,2.0,4.0,Friendly,Portugal,Lisbon,True,UEFA,2026
2023-06-20,China PR,Palestine,2.0,0.0,Friendly,China PR,Dalian,False,Unknown,2026
2023-06-20,Vietnam,Syria,1.0,0.0,Friendly,Vietnam,Nam Định,False,Unknown,2026
2023-06-20,Germany,Colombia,0.0,2.0,Friendly,Germany,Gelsenkirchen,False,UEFA,2026
2023-06-20,Haiti,Trinidad and Tobago,0.0,0.0,Friendly,United States,Palm Beach Gardens,True,CONCACAF,2026
2023-06-20,Japan,Peru,4.0,1.0,Friendly,Japan,Suita,False,AFC,2026
2023-06-20,South Korea,El Salvador,1.0,1.0,Friendly,South Korea,Daejeon,False,AFC,2026
2023-06-20,Malaysia,Papua New Guinea,10.0,0.0,Friendly,Malaysia,Terengganu,False,Unknown,2026
2023-06-20,Montenegro,Czech Republic,1.0,4.0,Friendly,Montenegro,Podgorica,False,Unknown,2026
2023-06-20,Ecuador,Costa Rica,3.0,1.0,Friendly,United States,Chester,True,CONCACAF,2026
2023-06-21,India,Pakistan,4.0,0.0,SAFF Cup,India,Bengaluru,False,Unknown,2026
2023-06-21,Kuwait,Nepal,3.0,1.0,SAFF Cup,India,Bengaluru,True,Unknown,2026
2023-06-22,Lebanon,Bangladesh,2.0,0.0,SAFF Cup,India,Bengaluru,True,Unknown,2026
2023-06-22,Maldives,Bhutan,2.0,0.0,SAFF Cup,India,Bengaluru,True,Unknown,2026
2023-06-24,India,Nepal,2.0,0.0,SAFF Cup,India,Bengaluru,False,Unknown,2026
2023-06-24,Pakistan,Kuwait,0.0,4.0,SAFF Cup,India,Bengaluru,True,Unknown,2026
2023-06-24,United States,Jamaica,1.0,1.0,Gold Cup,United States,Chicago,False,CONCACAF,2026
2023-06-25,Mexico,Honduras,4.0,0.0,Gold Cup,United States,Houston,True,CONCACAF,2026
2023-06-25,Haiti,Qatar,2.0,1.0,Gold Cup,United States,Houston,True,CONCACAF,2026
2023-06-25,Trinidad and Tobago,Saint Kitts and Nevis,3.0,0.0,Gold Cup,United States,Fort Lauderdale,True,CONCACAF,2026
2023-06-25,Bangladesh,Maldives,3.0,1.0,SAFF Cup,India,Bengaluru,True,Unknown,2026
2023-06-25,Bhutan,Lebanon,1.0,4.0,SAFF Cup,India,Bengaluru,True,Unknown,2026
2023-06-26,El Salvador,Martinique,1.0,2.0,Gold Cup,United States,Fort Lauderdale,True,CONCACAF,2026
2023-06-26,Costa Rica,Panama,1.0,2.0,Gold Cup,United States,Fort Lauderdale,True,CONCACAF,2026
2023-06-27,Nepal,Pakistan,1.0,0.0,SAFF Cup,India,Bengaluru,True,Unknown,2026
2023-06-27,India,Kuwait,1.0,1.0,SAFF Cup,India,Bengaluru,False,Unknown,2026
2023-06-27,Canada,Guadeloupe,2.0,2.0,Gold Cup,Canada,Toronto,False,CONCACAF,2026
2023-06-27,Guatemala,Cuba,1.0,0.0,Gold Cup,United States,Fort Lauderdale,True,CONCACAF,2026
2023-06-28,United States,Saint Kitts and Nevis,6.0,0.0,Gold Cup,United States,St. Louis,False,CONCACAF,2026
2023-06-28,Jamaica,Trinidad and Tobago,4.0,1.0,Gold Cup,United States,St. Louis,True,CONCACAF,2026
2023-06-28,Lebanon,Maldives,1.0,0.0,SAFF Cup,India,Bengaluru,True,Unknown,2026
2023-06-28,Bhutan,Bangladesh,1.0,3.0,SAFF Cup,India,Bengaluru,True,Unknown,2026
2023-06-29,Qatar,Honduras,1.0,1.0,Gold Cup,United States,Glendale,True,CONCACAF,2026
2023-06-29,Haiti,Mexico,1.0,3.0,Gold Cup,United States,Glendale,True,CONCACAF,2026
2023-06-30,Székely Land,Chameria,3.0,2.0,CONIFA World Football Cup qualification,Hungary,Miercurea Ciuc,False,Unknown,2026
2023-06-30,Martinique,Panama,1.0,2.0,Gold Cup,United States,Harrison,True,CONCACAF,2026
2023-06-30,El Salvador,Costa Rica,0.0,0.0,Gold Cup,United States,Harrison,True,CONCACAF,2026
2023-07-01,Guatemala,Canada,0.0,0.0,Gold Cup,United States,Houston,True,CONCACAF,2026
2023-07-01,Cuba,Guadeloupe,1.0,4.0,Gold Cup,United States,Houston,True,CONCACAF,2026
2023-07-01,Chameria,Two Sicilies,3.0,1.0,CONIFA World Football Cup qualification,Hungary,Miercurea Ciuc,True,Unknown,2026
2023-07-01,India,Lebanon,0.0,0.0,SAFF Cup,India,Bengaluru,False,Unknown,2026
2023-07-01,Kuwait,Bangladesh,1.0,0.0,SAFF Cup,India,Bengaluru,True,Unknown,2026
2023-07-02,Székely Land,Two Sicilies,7.0,0.0,CONIFA World Football Cup qualification,Hungary,Miercurea Ciuc,False,Unknown,2026
2023-07-02,United States,Trinidad and Tobago,6.0,0.0,Gold Cup,United States,Charlotte,False,CONCACAF,2026
2023-07-02,Jamaica,Saint Kitts and Nevis,5.0,0.0,Gold Cup,United States,Santa Clara,True,CONCACAF,2026
2023-07-02,Honduras,Haiti,2.0,1.0,Gold Cup,United States,Charlotte,True,CONCACAF,2026
2023-07-02,Mexico,Qatar,0.0,1.0,Gold Cup,United States,Santa Clara,True,CONCACAF,2026
2023-07-04,Guadeloupe,Guatemala,2.0,3.0,Gold Cup,United States,Harrison,True,CONCACAF,2026
2023-07-04,Canada,Cuba,4.0,2.0,Gold Cup,United States,Houston,True,CONCACAF,2026
2023-07-04,Costa Rica,Martinique,6.0,4.0,Gold Cup,United States,Harrison,True,CONCACAF,2026
2023-07-04,India,Kuwait,1.0,1.0,SAFF Cup,India,Bengaluru,False,Unknown,2026
2023-07-04,Panama,El Salvador,2.0,2.0,Gold Cup,United States,Houston,True,CONCACAF,2026
2023-07-05,Eswatini,Botswana,0.0,1.0,COSAFA Cup,South Africa,Durban,True,CAF,2026
2023-07-05,South Africa,Namibia,1.0,1.0,COSAFA Cup,South Africa,Durban,False,CAF,2026
2023-07-06,Seychelles,Comoros,0.0,3.0,COSAFA Cup,South Africa,Durban,True,CAF,2026
2023-07-06,Zambia,Malawi,0.0,1.0,COSAFA Cup,South Africa,Durban,True,CAF,2026
2023-07-07,Mauritius,Lesotho,0.0,2.0,COSAFA Cup,South Africa,Durban,True,CAF,2026
2023-07-07,Mozambique,Angola,1.0,1.0,COSAFA Cup,South Africa,Durban,True,CAF,2026
2023-07-08,Namibia,Eswatini,1.0,2.0,COSAFA Cup,South Africa,Durban,True,CAF,2026
2023-07-08,South Africa,Botswana,2.0,1.0,COSAFA Cup,South Africa,Durban,False,CAF,2026
2023-07-08,Panama,Qatar,4.0,0.0,Gold Cup,United States,Arlington,True,CONCACAF,2026
2023-07-08,Mexico,Costa Rica,2.0,0.0,Gold Cup,United States,Arlington,True,CONCACAF,2026
2023-07-09,Jersey,Gozo,1.0,0.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-09,Malawi,Seychelles,2.0,0.0,COSAFA Cup,South Africa,Durban,True,CAF,2026
2023-07-09,Zambia,Comoros,2.0,1.0,COSAFA Cup,South Africa,Durban,True,CAF,2026
2023-07-09,Menorca,Saint Helena,5.0,0.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-09,Orkney,Greenland,2.0,2.0,Island Games,Guernsey,Saint Martin,True,Unknown,2026
2023-07-09,United States,Canada,2.0,2.0,Gold Cup,United States,Cincinnati,False,CONCACAF,2026
2023-07-09,Isle of Man,Falkland Islands,3.0,0.0,Island Games,Guernsey,Saint Martin,True,Unknown,2026
2023-07-09,Guernsey,Western Isles,1.0,0.0,Island Games,Guernsey,Saint Sampson,False,Unknown,2026
2023-07-09,Åland Islands,Isle of Wight,0.0,2.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-09,Ynys Môn,Shetland,2.0,0.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-09,Guatemala,Jamaica,0.0,1.0,Gold Cup,United States,Cincinnati,True,CONCACAF,2026
2023-07-10,Mozambique,Lesotho,0.0,1.0,COSAFA Cup,South Africa,KwaMashu,True,CAF,2026
2023-07-10,Angola,Mauritius,0.0,1.0,COSAFA Cup,South Africa,KwaMashu,True,CAF,2026
2023-07-10,Jersey,Menorca,4.0,0.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-10,Gozo,Saint Helena,3.0,0.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-10,Greenland,Frøya,2.0,0.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-10,Shetland,Isle of Man,3.0,2.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-10,Falkland Islands,Ynys Môn,1.0,5.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-10,Guernsey,Åland Islands,4.0,1.0,Island Games,Guernsey,Saint Sampson,False,Unknown,2026
2023-07-10,Western Isles,Isle of Wight,0.0,1.0,Island Games,Guernsey,Saint Martin,True,Unknown,2026
2023-07-11,Seychelles,Zambia,2.0,4.0,COSAFA Cup,South Africa,KwaMashu,True,CAF,2026
2023-07-11,Malawi,Comoros,2.0,0.0,COSAFA Cup,South Africa,Durban,True,CAF,2026
2023-07-11,South Africa,Eswatini,2.0,1.0,COSAFA Cup,South Africa,KwaMashu,False,CAF,2026
2023-07-11,Namibia,Botswana,0.0,0.0,COSAFA Cup,South Africa,Durban,True,CAF,2026
2023-07-11,Saint Helena,Jersey,0.0,5.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-11,Menorca,Gozo,0.0,1.0,Island Games,Guernsey,Saint Martin,True,Unknown,2026
2023-07-11,Frøya,Orkney,2.0,3.0,Island Games,Guernsey,St. Peter Port,True,Unknown,2026
2023-07-11,Isle of Man,Ynys Môn,1.0,2.0,Island Games,Guernsey,Saint Martin,True,Unknown,2026
2023-07-11,Falkland Islands,Shetland,1.0,4.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-11,Åland Islands,Western Isles,0.0,2.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-11,Guernsey,Isle of Wight,1.0,2.0,Island Games,Guernsey,Saint Sampson,False,Unknown,2026
2023-07-12,United States,Panama,1.0,1.0,Gold Cup,United States,San Diego,False,CONCACAF,2026
2023-07-12,Jamaica,Mexico,0.0,3.0,Gold Cup,United States,Paradise,True,CONCACAF,2026
2023-07-12,Angola,Lesotho,4.0,2.0,COSAFA Cup,South Africa,Durban,True,CAF,2026
2023-07-12,Mauritius,Mozambique,0.0,1.0,COSAFA Cup,South Africa,KwaMashu,True,CAF,2026
2023-07-13,Isle of Wight,Jersey,2.0,3.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-13,Guernsey,Gozo,1.0,0.0,Island Games,Guernsey,Saint Martin,False,Unknown,2026
2023-07-13,Shetland,Greenland,5.0,1.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-13,Frøya,Saint Helena,4.0,2.0,Island Games,Guernsey,Saint Martin,True,Unknown,2026
2023-07-13,Western Isles,Menorca,2.0,1.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-13,Åland Islands,Falkland Islands,1.0,1.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-13,Orkney,Isle of Man,0.0,1.0,Island Games,Guernsey,Saint Sampson,True,Unknown,2026
2023-07-14,South Africa,Zambia,1.0,2.0,COSAFA Cup,South Africa,Durban,False,CAF,2026
2023-07-14,Ynys Môn,Jersey,2.0,5.0,Island Games,Guernsey,St. Peter Port,True,Unknown,2026
